ZC_1;1,00166226;1,001471001;1,001220522;0,998512643;0,995804763;0,984163366;0,972521968;0,970482139;0,968442309;0,96594474;0,963447171;0,962789859;0,962132546;0,967244753;0,972356961;0,974680008;0,977003056;0,983371151;0,989739246;0,989553145;0,989367044;0,98543799;0,981508937;0,985059062;0,988609187;0,990022296;0,991435405;0,993667147;0,995898888;0,988936351;0,981973813;0,985642491;0,989311169;0,989808084;0,990304998;0,985699225;0,981093452;0,977748937;0,974404422;0,97067967;0,966954917;0,97550472;0,984054523;0,981113503;0,978172484;0,976498556;0,974824628;0,972649786;0,970474944;0,976624238;0,982773532;0,972842143;0,962910753;0,953979434;0,945048115;0,94743782;0,949827526;0,948742637;0,947657749;0,946683394;0,945709039;0,948408088;0,951107137;0,94960836;0,948109583;0,949646606;0,95118363;0,951683204;0,952182778;0,956635885;0,961088992;0,965128995;0,969168997;0,976533361;0,983897725;0,978589021;0,973280318;0,971078086;0,968875855;0,963621243;0,958366631;0,959917754;0,961468877;0,965685739;0,969902602;0,967556451;0,9652103;0,967635617;0,970060934;0,974005238;0,977949542;0,98058792;0,983226299;0,975807923;0,968389547;0,96520592;0,962022293;0,957438136;0,95285398;0,95126902;0,94968406;0,948985975;0,94828789;0,953843321;0,959398752;0,963070902;0,966743052;0,962272804;0,957802555;0,957886871;0,957971187;0,961150339;0,964329491;0,955928769;0,947528048;0,94727171;0,947015373;0,940913226;0,934811079;0,940114007;0,945416934
ZC_1;1,00166226;0,996234949;0,990748418;0,985272067;0,979795715;0,983258534;0,986721353;0,982078775;0,977436197;0,969430926;0,961425655;0,966344296;0,971262938;0,967866984;0,96447103;0,954887865;0,945304699;0,942592883;0,939881067;0,934405865;0,928930662;0,93344566;0,937960658;0,930575437;0,923190216;0,924873912;0,926557607;0,930241944;0,93392628;0,93528943;0,93665258;0,931067714;0,925482849;0,918271676;0,911060503;0,910302753;0,909545003;0,904867179;0,900189355;0,897574192;0,894959029;0,889364906;0,883770783;0,878627473;0,873484163;0,874050199;0,874616235;0,87706592;0,879515604;0,882426741;0,885337878;0,878221378;0,871104878;0,877236822;0,883368767;0,884470142;0,885571517;0,882702467;0,879833418;0,881814135;0,883794852;0,885982216;0,888169581;0,885057983;0,881946386;0,879566784;0,877187182;0,875368829;0,873550475;0,865888652;0,858226828;0,858572534;0,858918241;0,861713004;0,864507768;0,865274618;0,866041468;0,865241699;0,864441929;0,860539964;0,856637998;0,857438969;0,858239941;0,856698165;0,855156389;0,861310115;0,867463842;0,869343721;0,871223599;0,869668946;0,868114293;0,868138214;0,868162134;0,865770505;0,863378876;0,865140555;0,866902234;0,865898936;0,864895637;0,868390222;0,871884807;0,867156798;0,862428788;0,861262564;0,86009634;0,867607371;0,875118402;0,878778844;0,882439286;0,876923712;0,871408139;0,871622168;0,871836197;0,874495756;0,877155315;0,876459574;0,875763833;0,873772432;0,87178103;0,873334731;0,874888432
ZC_1;1,00166226;1,001804787;1,001888094;1,004079576;1,006271058;1,007907627;1,009544196;1,010932808;1,01232142;1,008329146;1,004336872;1,008110691;1,011884509;1,011977707;1,012070906;1,007648584;1,003226263;0,994024829;0,984823396;0,984040364;0,983257332;0,985050111;0,986842889;0,981148273;0,975453658;0,969890267;0,964326877;0,962575726;0,960824576;0,957461202;0,954097827;0,955245511;0,956393195;0,956653063;0,956912931;0,954794405;0,952675879;0,950402362;0,948128845;0,949513438;0,950898031;0,943755917;0,936613803;0,933541176;0,930468548;0,934073482;0,937678415;0,940215449;0,942752482;0,943825271;0,94489806;0,947893828;0,950889595;0,954815517;0,958741438;0,955656085;0,952570731;0,948427918;0,944285105;0,942815255;0,941345405;0,942894531;0,944443658;0,946728363;0,949013067;0,945046082;0,941079097;0,939042407;0,937005717;0,943091989;0,949178261;0,954419228;0,959660194;0,95611656;0,952572927;0,944146752;0,935720577;0,937065753;0,938410929;0,936823405;0,935235881;0,925756904;0,916277927;0,922507206;0,928736485;0,931824562;0,934912639;0,933669374;0,932426109;0,931695068;0,930964026;0,929378122;0,927792219;0,92451397;0,921235721;0,916926504;0,912617287;0,909014522;0,905411758;0,905176692;0,904941627;0,904129835;0,903318044;0,901051494;0,898784944;0,897173452;0,89556196;0,895436304;0,895310649;0,902691764;0,91007288;0,909217512;0,908362144;0,90223642;0,896110696;0,890999438;0,88588818;0,882150356;0,878412531;0,881029709;0,883646886
ZC_1;1,00166226;0,99825139;0,994781301;0,997851008;1,000920715;0,997223467;0,993526218;0,992725088;0,991923957;0,995156136;0,998388315;0,993668304;0,988948294;0,984684392;0,98042049;0,978596527;0,976772565;0,977089443;0,977406321;0,976916055;0,976425789;0,979525957;0,982626124;0,981096672;0,97956722;0,973401077;0,967234934;0,964975745;0,962716555;0,967727344;0,972738132;0,962993837;0,953249543;0,952922485;0,952595428;0,949251198;0,945906967;0,942474851;0,939042735;0,93818275;0,937322765;0,930340437;0,923358109;0,920322167;0,917286225;0,909600126;0,901914027;0,899356101;0,896798175;0,895034961;0,893271748;0,898706655;0,904141561;0,908513676;0,912885791;0,911821828;0,910757864;0,910911926;0,911065988;0,90980018;0,908534371;0,90391856;0,899302749;0,899455902;0,899609055;0,89446637;0,889323684;0,887815921;0,886308157;0,885479608;0,884651058;0,887346893;0,890042727;0,894812703;0,899582679;0,908028356;0,916474034;0,917810243;0,919146452;0,919216553;0,919286654;0,923583175;0,927879696;0,930078585;0,932277474;0,938405602;0,944533731;0,942860845;0,941187958;0,938084694;0,93498143;0,938852296;0,942723163;0,939462358;0,936201553;0,934534543;0,932867533;0,935188151;0,937508768;0,93618613;0,934863492;0,933987837;0,933112182;0,931118358;0,929124534;0,930728416;0,932332297;0,931912754;0,93149321;0,931012545;0,93053188;0,934929162;0,939326445;0,939274787;0,939223129;0,9356265;0,932029871;0,928506947;0,924984023;0,921529734;0,918075445
ZC_1;1,00166226;0,997925221;0,994128963;0,99848306;1,002837157;1,011626357;1,020415556;1,012676752;1,004937947;1,00205918;0,999180412;0,992342708;0,985505003;0,980928678;0,976352352;0,967866975;0,959381598;0,954045651;0,948709703;0,94572949;0,942749277;0,940725465;0,938701653;0,935796601;0,932891549;0,932694585;0,93249762;0,93244863;0,932399641;0,937079736;0,941759831;0,945391136;0,94902244;0,94563838;0,942254319;0,942314794;0,942375269;0,941207374;0,940039479;0,934979564;0,929919649;0,930386529;0,93085341;0,927128891;0,923404371;0,918793174;0,914181976;0,906549144;0,898916312;0,896231036;0,89354576;0,890632124;0,887718488;0,889435195;0,891151901;0,886555751;0,881959601;0,884287512;0,886615423;0,882649415;0,878683408;0,877319371;0,875955335;0,871235167;0,866514999;0,865390243;0,864265486;0,858893271;0,853521056;0,859405242;0,865289429;0,864210088;0,863130748;0,861062561;0,858994374;0,856357072;0,85371977;0,852145798;0,850571827;0,85114396;0,851716093;0,852233648;0,852751202;0,855281328;0,857811454;0,858732807;0,859654161;0,856892671;0,85413118;0,854018845;0,85390651;0,849330315;0,844754121;0,836491933;0,828229746;0,825033795;0,821837844;0,821908195;0,821978547;0,822796192;0,823613836;0,823305755;0,822997675;0,824154158;0,825310642;0,822708182;0,820105721;0,816539178;0,812972635;0,812805905;0,812639176;0,812039873;0,811440571;0,808481046;0,805521521;0,805681369;0,805841216;0,810412773;0,814984329;0,816031145;0,81707796
ZC_1;1,00166226;1,001089086;1,000456692;1,001853211;1,003249731;1,012653961;1,022058192;1,021489539;1,020920886;1,020175521;1,019430156;1,016891035;1,014351913;1,005896806;0,997441698;0,992645433;0,987849168;0,979627365;0,971405562;0,969973167;0,968540771;0,971160304;0,973779837;0,968937774;0,964095711;0,962387988;0,960680265;0,958991106;0,957301946;0,964704238;0,97210653;0,968521576;0,964936622;0,962962988;0,960989355;0,963396099;0,965802843;0,965893183;0,965983522;0,965990199;0,965996876;0,954508424;0,943019972;0,942567221;0,942114471;0,941393295;0,94067212;0,939919182;0,939166244;0,931341693;0,923517142;0,930815936;0,938114731;0,944969322;0,951823914;0,947450031;0,943076148;0,942475411;0,941874675;0,94120756;0,940540444;0,935989516;0,931438588;0,931359502;0,931280417;0,928591097;0,925901777;0,923656593;0,92141141;0,915755346;0,910099282;0,904981307;0,899863332;0,891866535;0,883869738;0,887121929;0,89037412;0,891561428;0,892748736;0,895761801;0,898774866;0,896586405;0,894397943;0,889084614;0,883771285;0,884515625;0,885259964;0,882077785;0,878895606;0,874036611;0,869177615;0,865971382;0,862765149;0,867697733;0,872630316;0,874700564;0,876770812;0,87977265;0,882774488;0,883050751;0,883327015;0,882353549;0,881380083;0,875606888;0,869833694;0,865441583;0,861049471;0,863523997;0,865998522;0,865363232;0,864727942;0,860384968;0,856041994;0,862633288;0,869224581;0,868489901;0,86775522;0,871937893;0,876120565;0,870279749;0,864438932
ZC_1;1,00166226;1,006376445;1,011031411;1,015336704;1,019641998;1,013496146;1,007350293;1,009438583;1,011526873;1,016550254;1,021573634;1,013195048;1,004816462;1,005206837;1,005597212;1,013285678;1,020974144;1,021955087;1,022936031;1,027245112;1,031554193;1,025272673;1,018991153;1,025702237;1,03241332;1,030180331;1,027947341;1,024386518;1,020825695;1,019984473;1,019143252;1,025314613;1,031485974;1,03803133;1,044576686;1,043176723;1,041776759;1,043699836;1,045622913;1,044665195;1,043707477;1,046867173;1,050026869;1,052527551;1,055028233;1,05173852;1,048448808;1,042371726;1,036294643;1,030724624;1,025154606;1,031068695;1,036982785;1,027632891;1,018282997;1,01489381;1,011504623;1,012993124;1,014481624;1,010455782;1,00642994;1,001936108;0,997442277;0,999293453;1,001144629;1,002576123;1,004007617;1,004179756;1,004351895;1,011765239;1,019178582;1,017274191;1,015369801;1,010651708;1,005933615;1,003279805;1,000625996;1,000614213;1,000602429;1,003054911;1,005507393;1,003741675;1,001975957;1,002166523;1,002357089;0,993684395;0,985011702;0,981807503;0,978603304;0,978875351;0,979147397;0,978130704;0,97711401;0,977940114;0,978766217;0,975869954;0,972973691;0,972762384;0,972551078;0,967349173;0,962147268;0,965636574;0,96912588;0,969693106;0,970260332;0,96073072;0,951201108;0,945579402;0,939957695;0,945292547;0,9506274;0,948743538;0,946859677;0,942910361;0,938961044;0,938658114;0,938355184;0,938909774;0,939464365;0,93679471;0,934125056
ZC_1;1,00166226;1,000755777;0,999790073;0,996302468;0,992814862;0,988695955;0,984577048;0,98062304;0,976669031;0,977297496;0,977925961;0,971202297;0,964478633;0,961390221;0,958301808;0,960164854;0,962027901;0,969141168;0,976254436;0,975406737;0,974559038;0,971537764;0,968516491;0,972807276;0,97709806;0,982392171;0,987686283;0,989966975;0,992247667;0,996378173;1,000508678;0,999328665;0,998148652;0,996336161;0,994523671;0,994567827;0,994611983;0,993682945;0,992753907;0,987531314;0,982308722;0,986546947;0,990785173;0,990600326;0,990415479;0,984176203;0,977936928;0,972360089;0,966783251;0,963659414;0,960535577;0,955254983;0,949974389;0,94410189;0,93822939;0,939294837;0,940360285;0,942799497;0,94523871;0,945069528;0,944900347;0,941455329;0,938010311;0,934202062;0,930393814;0,933118581;0,935843348;0,936089615;0,936335883;0,928927757;0,921519632;0,915149634;0,908779637;0,910857454;0,912935272;0,919524465;0,926113658;0,923922462;0,921731267;0,921367555;0,921003843;0,929756806;0,93850977;0,930727048;0,922944326;0,918446429;0,913948533;0,914159176;0,914369819;0,913707303;0,913044787;0,913679377;0,914313968;0,915805111;0,917296254;0,920765753;0,924235251;0,926632901;0,929030551;0,928015661;0,927000771;0,926129281;0,925257792;0,926876415;0,928495038;0,928991239;0,92948744;0,927965954;0,926444468;0,918342077;0,910239687;0,9095127;0,908785714;0,913942483;0,919099252;0,923365236;0,92763122;0,930001589;0,932371958;0,928619117;0,924866276
ZC_1;1,00166226;1,004327065;1,00693265;1,002527262;0,998121875;0,99928631;1,000450744;0,998601771;0,996752798;0,990252699;0,9837526;0,985299968;0,986847336;0,988042757;0,989238178;0,988660225;0,988082272;0,985872521;0,983662769;0,982520144;0,98137752;0,977025113;0,972672707;0,972833787;0,972994867;0,978855802;0,984716737;0,987507194;0,990297651;0,985816933;0,981336214;0,991388294;1,001440373;1,00023579;0,999031207;1,000380318;1,001729428;1,002044575;1,002359723;0,999447622;0,996535521;1,000772184;1,005008847;1,004828795;1,004648742;1,010682331;1,01671592;1,016519849;1,016323778;1,016186578;1,016049378;1,007570778;0,999092178;0,992225132;0,985358085;0,984445141;0,983532198;0,981618012;0,979703827;0,979364268;0,97902471;0,982059437;0,985094164;0,983291301;0,981488439;0,985897238;0,990306036;0,990100553;0,98989507;0,989315565;0,98873606;0,984299365;0,979862669;0,973287364;0,966712059;0,956137349;0,945562639;0,943306279;0,941049919;0,939016391;0,936982863;0,931878975;0,926775088;0,923106937;0,919438786;0,912038885;0,904638984;0,905248307;0,90585763;0,907489635;0,909121639;0,904477305;0,899832971;0,901232804;0,902632637;0,903402514;0,90417239;0,900698097;0,897223804;0,897277185;0,897330565;0,896522504;0,895714443;0,896945223;0,898176003;0,895502652;0,892829301;0,891643659;0,890458018;0,890342428;0,890226838;0,884527504;0,878828169;0,87786936;0,87691055;0,87930892;0,881707291;0,883567893;0,885428495;0,887805775;0,890183055
ZC_1;1,00166226;1,004657435;1,007593389;1,001903917;0,996214444;0,985150975;0,974087506;0,978966157;0,983844807;0,98340877;0,982972733;0,986634025;0,990295316;0,991827661;0,993360006;0,999676755;1,005993504;1,009705077;1,013416649;1,014925272;1,016433895;1,017310337;1,018186779;1,019931909;1,02167704;1,021538176;1,021399313;1,021948214;1,022497116;1,01805673;1,013616343;1,009758648;1,005900953;1,007948194;1,009995435;1,007739501;1,005483566;1,003390232;1,001296899;1,002882933;1,004468968;1,000692704;0,99691644;0,99745437;0,9979923;1,000532154;1,003072007;1,008500499;1,013928991;1,014833395;1,0157378;1,01665675;1,0175757;1,013482613;1,009389525;1,012518297;1,015647069;1,011184299;1,006721529;1,009503018;1,012284507;1,011817517;1,011350527;1,015162051;1,018973576;1,018996092;1,019018608;1,023469721;1,027920834;1,019390376;1,010859919;1,010637105;1,010414291;1,01140221;1,012390128;1,013729056;1,015067985;1,015993517;1,01691905;1,01411854;1,011318029;1,009871605;1,008425182;1,003839907;0,999254632;0,996607424;0,993960216;0,996073404;0,998186593;0,996812801;0,995439009;0,999814353;1,004189697;1,012246821;1,020303944;1,02331468;1,026325416;1,024827633;1,023329851;1,02093368;1,018537509;1,017047868;1,015558226;1,013356842;1,011155459;1,013081562;1,015007665;1,017641297;1,020274929;1,019825207;1,019375484;1,018355024;1,017334564;1,019897987;1,02246141;1,021118706;1,019776002;1,012356074;1,004936146;1,002576536;1,000216925
